smile,canonical_ikey,name,source,source_id,status,reframedb_url
Cc1cc(C)cc(C(=O)N2CCC(NCc3ccnc4ccccc34)CC2Cc2ccccc2)c1,WQZUOBIIPDZRJP,CGP 49823; CGP-49823,WuXi,CBR-HVAC-04548_B,plated and available for follow-up,https://reframedb.org//compound_data/WQZUOBIIPDZRJP;qid=nan
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1ccco1,YBHZVPYSEUQIII,Cefuracetime,WuXi,CBR-HVAC-13498,plated and available for follow-up,https://reframedb.org//compound_data/YBHZVPYSEUQIII;qid=Q27277711
CN(C)CCCOC(=O)[C@@](O)(c1ccsc1)C1CCCCC1,KQVFVWDJLVOOPY,CEB 1957,WuXi,CBR-HVAC-11418_B,plated and available for follow-up,https://reframedb.org//compound_data/KQVFVWDJLVOOPY;qid=Q27263034
C#CCCN1CCC2(O)c3cc(O)ccc3CC1C2(C)C,YEFFVIUQXXNVGG,butinazocine,WuXi,CBR-HVAC-07577,plated and available for follow-up,https://reframedb.org//compound_data/YEFFVIUQXXNVGG;qid=Q5002526
CC(C)OCOCCCOn1cnc2cnc(N)nc21,WCVAQTAWZONXTN,BRL 55792,WuXi,CBR-HVAC-10677,plated and available for follow-up,https://reframedb.org//compound_data/WCVAQTAWZONXTN;qid=nan
CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,DEMWBYUAYXJYOC,BMS-505130,WuXi,CBR-HVAC-11939,plated and available for follow-up,https://reframedb.org//compound_data/DEMWBYUAYXJYOC;qid=Q27292784
O=C(O)C(Cl)(Cl)CCCCCCCCCCc1ccc(Cl)cc1,GPCJDSXBRMKASP,BM 170744; BM-17.0744,WuXi,CBR-HVAC-00557,plated and available for follow-up,https://reframedb.org//compound_data/GPCJDSXBRMKASP;qid=nan
CN1C2CCC1C(C(=O)O)C(OC(=O)c1ccccc1)C2,GVGYEFKIHJTNQZ,BENZOYLECGONINE,WuXi,CBR-HVAC-13132,plated and available for follow-up,https://reframedb.org//compound_data/GVGYEFKIHJTNQZ;qid=Q82028889
Cc1c(C(C)OC(=O)CCC(=O)O)oc2ccc(C3=CC(=O)OC3)cc12,URIZBPYQIRFMBF,Benfurodil Hemisuccinate,WuXi,CBR-HVAC-08627,plated and available for follow-up,https://reframedb.org//compound_data/URIZBPYQIRFMBF;qid=Q27294276
CCN(CCNc1ccc(C)c2sc3ccccc3c(=O)c12)CC(C)(C)O,ATQREMXMJIWUIN,Becanthone,WuXi,CBR-HVAC-10186,plated and available for follow-up,https://reframedb.org//compound_data/ATQREMXMJIWUIN;qid=Q27273703
CCCCCN(CCO)c1cc(N2CCCCC2)nc2ncnn12,JANOITYENFDMAC,AR 12463,WuXi,CBR-HVAC-13365,plated and available for follow-up,https://reframedb.org//compound_data/JANOITYENFDMAC;qid=Q27294393
Nc1ccc2c(c1)C(=O)NC(CCCl)O2,PCYLDXMXEPSXFW,Aminochlorthenoxazin,WuXi,CBR-HVAC-09957,plated and available for follow-up,https://reframedb.org//compound_data/PCYLDXMXEPSXFW;qid=Q27274000
C[C@H]1CN(c2cccc(Cl)c2)CCN1CCCn1nc2ccccn2c1=O,ORJUEHXQOBCAKN,AF-2968,WuXi,CBR-HVAC-13293,plated and available for follow-up,https://reframedb.org//compound_data/ORJUEHXQOBCAKN;qid=nan
O=C(O)C1Cc2c(c(Cl)cc3c(-c4ccccc4)noc23)O1,RVKIPRIYUGLRFF,AA 193; AA-193,WuXi,CBR-HVAC-03569,plated and available for follow-up,https://reframedb.org//compound_data/RVKIPRIYUGLRFF;qid=Q82880401
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC1=O,VKWNJVPLPUSCAV,802-2; cnscqic-cyclic,WuXi,CBR-HVAC-06631,plated and available for follow-up,https://reframedb.org//compound_data/VKWNJVPLPUSCAV;qid=nan
Nc1nc(N)c(-c2cccc(Cl)c2Cl)c(CF)n1,GKBLWFDYSYTVEA,4030W92; BW-4030W92,WuXi,CBR-HVAC-04926,plated and available for follow-up,https://reframedb.org//compound_data/GKBLWFDYSYTVEA;qid=nan
CS(=O)(=O)Nc1ccc(C(O)CNCC2CCc3ccccc3C2=O)cc1,GHACVBCUANDNID,1045U85,WuXi,CBR-HVAC-10459,plated and available for follow-up,https://reframedb.org//compound_data/GHACVBCUANDNID;qid=Q82900890
CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,XDJYMJULXQKGMM,colistin A sulfate; polymyxin E1 sulfate,WuXi,CBR-HVAC-13135,plated and available for follow-up,https://reframedb.org//compound_data/XDJYMJULXQKGMM;qid=Q27126429
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COC(=O)CCCCCCC/C=C\C/C=C\CCCCC,AODZAXDQVIGGDB,EF4,WuXi,CBR-HVAC-14111,plated and available for follow-up,https://reframedb.org//compound_data/AODZAXDQVIGGDB;qid=Q76506793
C[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)O,HGHOBRRUMWJWCU,Epitalon; epithalon,WuXi,CBR-HVAC-13700,plated and available for follow-up,https://reframedb.org//compound_data/HGHOBRRUMWJWCU;qid=Q27285389
CNC(=N)NCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)NNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(C)=O)[C@@H](C)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,BDPDXFSIFWZPCE,TAK-683,WuXi,CBR-HVAC-12996,plated and available for follow-up,https://reframedb.org//compound_data/BDPDXFSIFWZPCE;qid=nan
CC(C)C[C@H](NC(=O)[C@@H](N)CC(N)=O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O)C(C)C,GFHXQXTURUFUAG,ADESH; AD-10,WuXi,CBR-HVAC-06644,plated and available for follow-up,https://reframedb.org//compound_data/GFHXQXTURUFUAG;qid=nan
NCC1(CC(=O)O)CC2CCCC21,JXSBZOVCVUSLIO,,WuXi,CBR-HVAC-12696,plated and available for follow-up,https://reframedb.org//compound_data/JXSBZOVCVUSLIO;qid=Q82252214
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3csc(CCO)c3C)CSC12)c1csc(N)n1,CACKKRDZXIEUIV,CS-461,WuXi,CBR-HVAC-07688,plated and available for follow-up,https://reframedb.org//compound_data/CACKKRDZXIEUIV;qid=nan
CN1CCCC1CCNS(=O)(=O)c1ccc2c(c1)CN(CC1CCCCC1)CC2,KZNIWHNWWKFZKM,SAR-110894,WuXi,CBR-HVAC-13900_B,plated and available for follow-up,https://reframedb.org//compound_data/KZNIWHNWWKFZKM;qid=nan
CO/N=C1/CC(CO)N(C(=O)c2ccc(-c3ccccc3C)cc2)C1,OLUJSZLBWZWGJT,nolasiban; erlosiban,WuXi,CBR-HVAC-13790_B,plated and available for follow-up,https://reframedb.org//compound_data/OLUJSZLBWZWGJT;qid=Q27256636
CS(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,OAMVGUFHZPRXOM,6Q2E32HVE7; selatinib ditosilate,WuXi,CBR-HVAC-12857,plated and available for follow-up,https://reframedb.org//compound_data/OAMVGUFHZPRXOM;qid=Q27265513
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)O)CC1,GFJKFSFFMHOISI,GI-90291; GR-90291,WuXi,CBR-HVAC-12938,plated and available for follow-up,https://reframedb.org//compound_data/GFJKFSFFMHOISI;qid=Q83025987
CCCCOC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O,ZDSXRJABOCTJTD,murabutide,WuXi,CBR-HVAC-02954,plated and available for follow-up,https://reframedb.org//compound_data/ZDSXRJABOCTJTD;qid=nan
CNCCC(Oc1cccc2c1OCO2)c1cccs1,CBFMZONOKPALRY,ammuxetine; ammoxetine,WuXi,CBR-HVAC-12065,plated and available for follow-up,https://reframedb.org//compound_data/CBFMZONOKPALRY;qid=nan
CC(C)[C@H](N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(N)=O)[C@@H](C)O,AJLMLDKDMZCNKP,ISF-402,WuXi,CBR-HVAC-06106,plated but not available for follow-up,https://reframedb.org//compound_data/AJLMLDKDMZCNKP;qid=nan
CNCCOC(=O)c1cc(OC)c2c(c1-c1c(C(=O)O)cc(OC)c3c1OCO3)OCO2,FLPWBBIYOXDGSZ,DDB-S; Lebecel,WuXi,CBR-HVAC-05722,plated and available for follow-up,https://reframedb.org//compound_data/FLPWBBIYOXDGSZ;qid=nan
C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OC)C(CCC(=O)O)=C4C)[C@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,MNCZEEFHIBYYSK,BPD-MAD; BPD-MA-A2,WuXi,CBR-HVAC-13352,plated and available for follow-up,https://reframedb.org//compound_data/MNCZEEFHIBYYSK;qid=Q27128587
N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](C(=O)N2CCOCC2)CC1,RKZMKCQXJZWSPB,T-6666,WuXi,CBR-HVAC-13801,plated and available for follow-up,https://reframedb.org//compound_data/RKZMKCQXJZWSPB;qid=nan
C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,KEIPNCCJPRMIAX,Lytgobi; futibatinib,WuXi,CBR-HVAC-13898,plated and available for follow-up,https://reframedb.org//compound_data/KEIPNCCJPRMIAX;qid=Q76791462
Cc1ccc(CCSC(Cc2ccc(CCOc3ccc(OS(C)(=O)=O)cc3)cc2)C(=O)O)cc1,CIHMPKKTGUOBBS,AZD-4619,WuXi,CBR-HVAC-14023,plated and available for follow-up,https://reframedb.org//compound_data/CIHMPKKTGUOBBS;qid=Q27074748
O=C(C[N@+]12CC[C@@H](CC1)[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2)Nc1ccon1,CNIKCJIPPYDKEJ,QAT-370,WuXi,CBR-HVAC-13957,plated and available for follow-up,https://reframedb.org//compound_data/CNIKCJIPPYDKEJ;qid=nan
Cc1cc(N2CCOCC2)nc(C)c1NC(=O)OCc1ccccc1,KAEMILXLUFFLSU,Lu-AA-39959,WuXi,CBR-HVAC-13792,plated and available for follow-up,https://reframedb.org//compound_data/KAEMILXLUFFLSU;qid=nan
CCOC(=O)c1cc2cc3ccoc3cc2oc1=O,CFQAMEDTKHNQTP,3-CP; 3-carbethoxypsoralen,WuXi,CBR-HVAC-05789,plated and available for follow-up,https://reframedb.org//compound_data/CFQAMEDTKHNQTP;qid=Q27121904
CN(C1CCN(c2ccc(C(=O)N3C[C@H]4CC[C@H](CC4)C3)cc2)C1)S(=O)(=O)Cc1ccccc1,RMZWVIJQAITAEF,HPP-851,WuXi,CBR-HVAC-13982,plated and available for follow-up,https://reframedb.org//compound_data/RMZWVIJQAITAEF;qid=nan
CCCCNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1cnc(N2CCNCC2)s1,BUVCNQIBXUCNKV,NPT200-11,WuXi,CBR-HVAC-13947,plated and available for follow-up,https://reframedb.org//compound_data/BUVCNQIBXUCNKV;qid=nan
CN1CCN(Cc2cccc3c2ccn3S(=O)(=O)c2ccccc2Br)CC1,AGKMPGSBLMAGAX,SUVN-502,WuXi,CBR-HVAC-13930,plated and available for follow-up,https://reframedb.org//compound_data/AGKMPGSBLMAGAX;qid=nan
CC1(C)CCCN1C(=O)c1ccc(-c2cc(F)ccc2OCC(=O)O)cc1Cl,JBWZKSTUPNBNIT,AZD-8075,WuXi,CBR-HVAC-13878,plated and available for follow-up,https://reframedb.org//compound_data/JBWZKSTUPNBNIT;qid=nan
COc1cc(N2CCN(C(=O)Cn3nc(-c4ncc[nH]4)c4cccnc43)CC2)ccc1Cl,ZIMLRKWQDLVPEK,CCX-354; 22PQS5K5TY,WuXi,CBR-HVAC-13941,plated and available for follow-up,https://reframedb.org//compound_data/ZIMLRKWQDLVPEK;qid=Q27253662
O=C(Nc1cc(F)c(F)c(F)c1)c1ccc(F)c(S(=O)(=O)N2CCC(O)C(F)C2)c1,LHEGGKPNLCWCBU,NVR-1221,WuXi,CBR-HVAC-13937,plated and available for follow-up,https://reframedb.org//compound_data/LHEGGKPNLCWCBU;qid=nan
Cn1ncc(C(=O)NCC(C)(C)O)c1C(=O)Nc1ccn2cc(-c3ccccc3)nc2n1,MWTLYKULXUQRTC,RG-7203,WuXi,CBR-HVAC-13913,plated and available for follow-up,https://reframedb.org//compound_data/MWTLYKULXUQRTC;qid=nan
COc1nn(-c2cccc(NC(C)=O)c2)c(=O)n(Cc2ccc(Cl)c(F)c2)c1=O,ACUSBTRHNPGPSW,ADX-71441,WuXi,CBR-HVAC-13899,plated and available for follow-up,https://reframedb.org//compound_data/ACUSBTRHNPGPSW;qid=nan
Cc1csc2nc([C@H](C)Nc3ncnc4[nH]cnc34)c(-c3cccc(F)c3)c(=O)n12,RSIWALKZYXPAGW,dezapelisib; 2K59L7G59M,WuXi,CBR-HVAC-13903,plated and available for follow-up,https://reframedb.org//compound_data/RSIWALKZYXPAGW;qid=Q27254856
Cc1cc(N2C(=O)NC(=O)C2(C)C)cc(C)c1CCS(=O)(=O)N1CCC2(CC1)N=C(c1ccc(OC(F)(F)F)cc1)NC2=O,LDZJFVOUPUFOHX,PCO-371; PCO371,WuXi,CBR-HVAC-14077,plated and available for follow-up,https://reframedb.org//compound_data/LDZJFVOUPUFOHX;qid=nan
NC(=O)C1CCN(c2ncccc2NC(=O)c2coc(N3CCOCC3)n2)CC1,YAINOXAKUDEPBZ,ASP-7962,WuXi,CBR-HVAC-13873,plated and available for follow-up,https://reframedb.org//compound_data/YAINOXAKUDEPBZ;qid=nan
Cn1cncc1-c1c(F)cncc1NC(=O)c1c(N)nn2cc(F)cnc12,RBQPCTBFIPVIJN,tuvusertib; JE1BE6ZGZ7,WuXi,CBR-HVAC-13827,plated and available for follow-up,https://reframedb.org//compound_data/RBQPCTBFIPVIJN;qid=nan
CCOC(=O)COc1cccc([C@@H]2CCC[C@@H](NCC(O)c3cccc(Cl)c3)C2)c1,UPMCSBJEHWPRBK,MN-246,WuXi,CBR-HVAC-12118,plated and available for follow-up,https://reframedb.org//compound_data/UPMCSBJEHWPRBK;qid=nan
CCOc1ccc(CC2NC(=O)CCSSCC(C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(C(C)CC)NC2=O)cc1,JFRPDYRVGGIJJM,deamino-ethyl-oxytocin,WuXi,CBR-HVAC-12177,plated and available for follow-up,https://reframedb.org//compound_data/JFRPDYRVGGIJJM;qid=nan
C[C@H](N)C(=O)N[C@@H](CCC(=O)N[C@@H](CC(=O)NCC(=O)O)C(=O)O)C(=O)O,IPKGFAZTLALHPR,Epithalon,WuXi,CBR-HVAC-05680,plated and available for follow-up,https://reframedb.org//compound_data/IPKGFAZTLALHPR;qid=nan
O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,DWVANBHPEPSMOV,,WuXi,CBR-HVAC-05842,plated and available for follow-up,https://reframedb.org//compound_data/DWVANBHPEPSMOV;qid=Q82903591
CC[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3(O)Cc4ccccc4C3)C[C@@H]21,ZBVPUFSKFGYNLC,CP-866087,WuXi,CBR-HVAC-11743,plated and available for follow-up,https://reframedb.org//compound_data/ZBVPUFSKFGYNLC;qid=Q76416724
CO[C@H](CN(CC(C)C)S(=O)(=O)c1ccc2occc2c1)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,LZMIHYUOKJJJFY,SPI-452,WuXi,CBR-HVAC-14031,plated and available for follow-up,https://reframedb.org//compound_data/LZMIHYUOKJJJFY;qid=nan
COc1ccc(Cn2c(C)nc3c(C)nc(Cl)nc32)cc1OC1CCCC1,BVRVGGHTZPRZDK,MT-810,WuXi,CBR-HVAC-13853,plated and available for follow-up,https://reframedb.org//compound_data/BVRVGGHTZPRZDK;qid=nan
COc1ccc(NC2=C(C)C(=O)CC2)cc1OC1CC2CCC1C2,RXMKCAKTLINOTO,NIK-616,WuXi,CBR-HVAC-13781,plated and available for follow-up,https://reframedb.org//compound_data/RXMKCAKTLINOTO;qid=nan
CCOc1nc2cccc(C(=O)OCOC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,GVAWYNSWBZOFRR,Atacand Plus,WuXi,CBR-HVAC-13297,plated and available for follow-up,https://reframedb.org//compound_data/GVAWYNSWBZOFRR;qid=nan
O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2cccc3c2OCC3)cc1,RNQMWIVFHOCVMM,CS-476,WuXi,CBR-HVAC-07689,plated and available for follow-up,https://reframedb.org//compound_data/RNQMWIVFHOCVMM;qid=Q83066859
CC1=C(C(=O)OCOC(=O)C(C)(C)C)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,DIGADQKVPFDJSI,cefalexin pivoxil,WuXi,CBR-HVAC-07602,plated and available for follow-up,https://reframedb.org//compound_data/DIGADQKVPFDJSI;qid=Q27290758
CCC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]21C,LZSOOHLAZHOTHJ,topterone,WuXi,CBR-HVAC-13612,plated and available for follow-up,https://reframedb.org//compound_data/LZSOOHLAZHOTHJ;qid=Q15633967
O=C1CC(=O)O[Pt]2(NC[C@H]3OC4(CCCC4)O[C@@H]3CN2)O1,UFULLYVHBMAGLS,SKI 2054R,WuXi,CBR-HVAC-10766,plated and available for follow-up,https://reframedb.org//compound_data/UFULLYVHBMAGLS;qid=nan
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1SC,HRZQMMXCASMDBP,Metioprim,WuXi,CBR-HVAC-01134,plated and available for follow-up,https://reframedb.org//compound_data/HRZQMMXCASMDBP;qid=Q27281845
CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@@]4(C)[C@H]3CC[C@]12C,BMDNPBLUVJZAEA,Androstenediol-17-acetate,WuXi,CBR-HVAC-09950,plated and available for follow-up,https://reframedb.org//compound_data/BMDNPBLUVJZAEA;qid=Q27268673
CCCC1(c2cccc(O)c2)CCN(C)C1,VFUGCQKESINERB,Profadol,WuXi,CBR-HVAC-09898,plated and available for follow-up,https://reframedb.org//compound_data/VFUGCQKESINERB;qid=Q7247891
NS(=O)(=O)c1cc(C(=O)NN2C[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3C2)ccc1Cl,UHLOVGKIEARANS,tripamide,WuXi,CBR-HVAC-02041,plated and available for follow-up,https://reframedb.org//compound_data/UHLOVGKIEARANS;qid=Q7843228
Cc1nc(-c2ccc(OCCCCCOc3ccc(C(=N)N)cc3)cc2)c(C(C)C)s1,VXGZBVMAPSWHLP,DW-1352,WuXi,CBR-HVAC-13525,plated and available for follow-up,https://reframedb.org//compound_data/VXGZBVMAPSWHLP;qid=nan
CC(C)CN(CCCC(O)(c1ccccc1)c1ccccc1)CC(C)C,DHGZOWKWYQWFHN,AFD 21,WuXi,CBR-HVAC-13446,plated and available for follow-up,https://reframedb.org//compound_data/DHGZOWKWYQWFHN;qid=nan
CCC(C)OCC(CN(Cc1ccccc1)c1ccc2c(c1)OCO2)N1CCCC1,ZOLZLONOVWCZEV,CERM 11956,WuXi,CBR-HVAC-03766,plated and available for follow-up,https://reframedb.org//compound_data/ZOLZLONOVWCZEV;qid=nan
CCOC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,NMPOSNRHZIWLLL,COCAETHYLENE,WuXi,CBR-HVAC-13151_B,plated and available for follow-up,https://reframedb.org//compound_data/NMPOSNRHZIWLLL;qid=Q4586731
CN1CCN(C[C@@H]2C(=O)Nc3ccccc3S[C@@H]2c2ccccc2)CC1,YGOYABDTPZVXLE,BTM-1042,WuXi,CBR-HVAC-07569_B,plated and available for follow-up,https://reframedb.org//compound_data/YGOYABDTPZVXLE;qid=Q107967529
CCC(=O)OC[C@@H](C(=O)O[C@@H]1C[C@@H]2[C@H]3O[C@H]3[C@H](C1)N2C)c1ccccc1,IDTQMAFSZYEUKJ,Poskine,WuXi,CBR-HVAC-13481,plated and available for follow-up,https://reframedb.org//compound_data/IDTQMAFSZYEUKJ;qid=Q27276416
CCC(=O)O[C@@H]1C=C2CC[C@H]3[C@@H]4CC[C@H](OC(=O)CC)[C@]4(C)CC[C@@H]3[C@]2(C)CC1,AWORKLQNESDOMD,Androstenediol Dipropionate,WuXi,CBR-HVAC-13161,plated and available for follow-up,https://reframedb.org//compound_data/AWORKLQNESDOMD;qid=Q28132033
CCCc1c(SCCCOc2ccc(C(C)=O)c(OCCCC(=O)O)c2CCC)ccc(C(C)=O)c1O,KPWYNAGOBXLMSE,KCA-757; tipelukast,WuXi,CBR-HVAC-00064,plated and available for follow-up,https://reframedb.org//compound_data/KPWYNAGOBXLMSE;qid=Q27236352
CC(C)c1csc(COc2cccc(CN(CCCCNS(=O)(=O)c3ccc(Cl)cc3)S(=O)(=O)c3ccccc3C(=O)O)c2)n1,WMMCMKVGDPXYQS,KP-496NS; KP-496,WuXi,CBR-HVAC-00434,plated and available for follow-up,https://reframedb.org//compound_data/WMMCMKVGDPXYQS;qid=nan
COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OC1CCCC1,DDYUBCCTNHWSQM,CC-1088,WuXi,CBR-HVAC-00475,plated and available for follow-up,https://reframedb.org//compound_data/DDYUBCCTNHWSQM;qid=nan
Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F,ORVNHOYNEHYKJG,SB 681323; Dilmapimod,WuXi,CBR-HVAC-00563,plated and available for follow-up,https://reframedb.org//compound_data/ORVNHOYNEHYKJG;qid=Q27077064
CC(C)(C)NCC(O)COc1cccc2c1SCCC2,HTWFXPCUFWKXOP,Artex; tertatolol,WuXi,CBR-HVAC-02120,plated and available for follow-up,https://reframedb.org//compound_data/HTWFXPCUFWKXOP;qid=Q7705238
CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,RCPMGOCZIHMTRD,Lorzafone,WuXi,CBR-HVAC-02510,plated and available for follow-up,https://reframedb.org//compound_data/RCPMGOCZIHMTRD;qid=Q27274680
NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1,JUIHCCIFJCSFON,G-385; Suclofenide,WuXi,CBR-HVAC-02533,plated and available for follow-up,https://reframedb.org//compound_data/JUIHCCIFJCSFON;qid=Q27258057
O=C(Cn1ccnc1)OCc1ccc(-c2ccccc2Cl)cc1,LYYNCOPYBGZAFI,F-2875,WuXi,CBR-HVAC-03543,plated and available for follow-up,https://reframedb.org//compound_data/LYYNCOPYBGZAFI;qid=nan
CC/C(=C(\c1ccc(I)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,JJKOTMDDZAJTGQ,CB-7432; idoxifene,WuXi,CBR-HVAC-03759,plated and available for follow-up,https://reframedb.org//compound_data/JJKOTMDDZAJTGQ;qid=Q5989541
Nc1cc(OCC2CC2)c(C(=O)NC2CN3CCC2CC3)cc1Cl,DBQMQBCSKXTCIJ,pancopride; LAS-30451,WuXi,CBR-HVAC-03849,plated and available for follow-up,https://reframedb.org//compound_data/DBQMQBCSKXTCIJ;qid=Q82897783
CCN1C(=S)N(c2ccc(N3CCN(c4ccc(O)cc4)CC3)cc2)C(=O)C1(C)C,AHWDHLCCXRVAIC,R-68151,WuXi,CBR-HVAC-04107,plated and available for follow-up,https://reframedb.org//compound_data/AHWDHLCCXRVAIC;qid=Q83028939
CCCCc1nc2ccc(C(C)(C)OC)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,XZCUIMYYMKTCBA,CL-329167,WuXi,CBR-HVAC-04567,plated and available for follow-up,https://reframedb.org//compound_data/XZCUIMYYMKTCBA;qid=nan
CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2,RCLXAPJEFHPYEG,carabersat; SB-204269,WuXi,CBR-HVAC-04799,plated and available for follow-up,https://reframedb.org//compound_data/RCLXAPJEFHPYEG;qid=Q27282138
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc(/C=c4\[nH]c(=O)/c(=C/c5ccccc5)n(C)c4=O)c3)cc1)CC2,RTIZZWMBGKGLFO,XR-9051; XR 9051,WuXi,CBR-HVAC-04804,plated and available for follow-up,https://reframedb.org//compound_data/RTIZZWMBGKGLFO;qid=nan
C[C@H](Cc1c[nH]c2c(OCC(=O)O)cccc12)NC[C@H](O)c1cccc(Cl)c1,FHEYFIGWYQJVDR,rafabegron; AD-9677,WuXi,CBR-HVAC-04943,plated and available for follow-up,https://reframedb.org//compound_data/FHEYFIGWYQJVDR;qid=Q27283076
O=c1[nH]c2cc([N+](=O)[O-])cc(CNCP(=O)(O)O)c2[nH]c1=O,ABFMMCZFKUIJGQ,AMP-397; becampanel,WuXi,CBR-HVAC-05326,plated and available for follow-up,https://reframedb.org//compound_data/ABFMMCZFKUIJGQ;qid=Q19596030
C[C@@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,NBTNMFAIKGGNJL,estradiol glucoside,WuXi,CBR-HVAC-05369,plated and available for follow-up,https://reframedb.org//compound_data/NBTNMFAIKGGNJL;qid=Q82925446
COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,CWCAUFWLFIUQHP,Ro-06-9098/000; motrazepam,WuXi,CBR-HVAC-05578,plated and available for follow-up,https://reframedb.org//compound_data/CWCAUFWLFIUQHP;qid=Q15409377
CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)[C@@]12OC(c3ccc(N(C)C)cc3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,NHLSSOMFJSWGTD,TBI-PAB,WuXi,CBR-HVAC-05824,plated and available for follow-up,https://reframedb.org//compound_data/NHLSSOMFJSWGTD;qid=Q82947775
